"Don't see your tags in the report? New tags are excluded by default - go to https://console.amazonaws.cn/billing/home#/preferences/tags to update your cost allocation keys."
"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","AvailabilityZone","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost","user:Application","user:Billing","user:Function","user:Name","user:Owner","user:Stack","user:billing","user:date","user:id","user:test","user:type","user:user:Billing"
"92007028","412764460734","412764460734","LinkedLineItem","400000000556027322-5","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","","20242385","CNY 0.0045 per 1,000 PUT, COPY, POST, or LIST requests","2017/01/01 00:00:00","2017/01/19 09:40:37","289.12262893","0.0000045001","CNY","0.001301","0.000000","0.000000","None","0.001301","","","","","raoni","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000556027327-0","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","","20242385","CNY 0.0045 per 1,000 PUT, COPY, POST, or LIST requests","2017/01/19 09:44:23","2017/01/31 23:59:59","2360.03281042","0.0000045","CNY","0.010620","0.000000","0.000000","None","0.010620","","","","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000556027327-1","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","","20242385","CNY 0.0045 per 1,000 PUT, COPY, POST, or LIST requests","2017/01/19 09:44:23","2017/01/31 23:59:59","4.11155542","0.0000045","CNY","0.000019","0.000000","0.000000","None","0.000019","","","","","","","","","","","","S3-Billing"
"92007028","412764460734","412764460734","LinkedLineItem","400000000556027327-2","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","","20242385","CNY 0.0045 per 1,000 PUT, COPY, POST, or LIST requests","2017/01/19 09:44:23","2017/01/31 23:59:59","1441.10017431","0.0000045","CNY","0.006485","0.000000","0.000000","None","0.006485","","","test","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000556027327-3","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","","20242385","CNY 0.0045 per 1,000 PUT, COPY, POST, or LIST requests","2017/01/19 09:44:23","2017/01/31 23:59:59","2.46693325","0.0000045","CNY","0.000011","0.000000","0.000000","None","0.000011","","","test","","xuhuan","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000556027327-4","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","","20242385","CNY 0.0045 per 1,000 PUT, COPY, POST, or LIST requests","2017/01/19 09:44:23","2017/01/31 23:59:59","0.41115554","0.0000045","CNY","0.000002","0.000000","0.000000","None","0.000002","","","","","","","","","","","","S3-xh"
"92007028","412764460734","412764460734","LinkedLineItem","400000000556027327-5","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","","20242385","CNY 0.0045 per 1,000 PUT, COPY, POST, or LIST requests","2017/01/19 09:44:23","2017/01/31 23:59:59","201.87737107","0.0000045","CNY","0.000908","0.000000","0.000000","None","0.000908","","","","","raoni","","","","","","",""
"92007028","412764460734","425155429375","LinkedLineItem","400000000565027426","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","中关村软件园, 软件广场C座302室, 海淀, 北京, 100190, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-TimedStorage-GlacierByteHrs","","","20242400","CNY 0.0334 per GB / month of storage used - Amazon Glacier (Beijing)","2017/01/23 06:38:03","2017/01/31 23:59:59","0.26571888","0.0333999601","CNY","0.008875","0.000000","0.000000","None","0.008875","","","","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204259-0","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/01 00:00:00","2017/01/19 09:40:37","0.34982614","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204259-1","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00001148","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","raoni","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204259-2","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/01 00:00:00","2017/01/19 09:40:37","0.25811089","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","CF","","production","CF-Production-勿删","guanghuanyouyun","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204259-3","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00272245","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","test","grafana_zabbix","","","","","","","","监控"
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204259-4","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00000151","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","production","Website-updated","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204259-5","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00173255","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","","","","","","监控"
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204259-6","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/01 00:00:00","2017/01/19 09:40:37","0.03372831","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","WEB","","production","Website-updated","guanghuanyouyun","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204259-7","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00227892","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","web-server","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204259-8","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/01 00:00:00","2017/01/19 09:40:37","0.50139576","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","production","VPN-CN","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204259-9","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/01 00:00:00","2017/01/19 09:40:37","0.12787428","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","monitor","","test","grafana_zabbix","anshusheng","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204259-10","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00026161","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","guest","云络测试机","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204259-11","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/01 00:00:00","2017/01/19 09:40:37","0.56027695","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","guest","测试机","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204259-12","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/01 00:00:00","2017/01/19 09:40:37","0.00019583","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","production","CF-Production-勿删","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204279-0","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/19 09:44:23","2017/01/31 23:59:59","0.31594202","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204279-1","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00001036","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","raoni","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204279-2","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/19 09:44:23","2017/01/31 23:59:59","0.23311031","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","CF","","production","CF-Production-勿删","guanghuanyouyun","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204279-3","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00245876","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","test","grafana_zabbix","","","","","","","","监控"
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204279-4","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00000137","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","production","Website-updated","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204279-5","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00156473","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","","","","","","监控"
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204279-6","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/19 09:44:23","2017/01/31 23:59:59","0.03046139","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","WEB","","production","Website-updated","guanghuanyouyun","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204279-7","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00205819","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","web-server","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204279-8","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/19 09:44:23","2017/01/31 23:59:59","0.45283063","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","production","VPN-CN","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204279-9","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/19 09:44:23","2017/01/31 23:59:59","0.11548839","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","monitor","","test","grafana_zabbix","anshusheng","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204279-10","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00023627","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","guest","云络测试机","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204279-11","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/19 09:44:23","2017/01/31 23:59:59","0.50600860","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","guest","测试机","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204279-12","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-In-Bytes","","","12296873","0.000 CNY per GB - data transfer in per month","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00017687","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","production","CF-Production-勿删","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204281-0","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00000528","0.9329996227","CNY","0.000005","0.000000","0.000000","VAT","0.000005","","","production","Website-updated","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204281-1","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/19 09:44:23","2017/01/31 23:59:59","0.02144617","0.9329996227","CNY","0.020009","0.000000","0.001188","VAT","0.021197","","","production","VPN-CN","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204281-2","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00000640","0.9329996227","CNY","0.000006","0.000000","0.000000","VAT","0.000006","","","test","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204281-3","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00086118","0.9329996227","CNY","0.000803","0.000000","0.000048","VAT","0.000851","WEB","","production","Website-updated","guanghuanyouyun","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204281-4","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00054201","0.9329996227","CNY","0.000506","0.000000","0.000030","VAT","0.000536","","","","","","","","","","","","监控"
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204281-5","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00001194","0.9329996227","CNY","0.000011","0.000000","0.000001","VAT","0.000012","","","","","","","web-server","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204281-6","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00167406","0.9329996227","CNY","0.001562","0.000000","0.000093","VAT","0.001655","","","test","grafana_zabbix","","","","","","","","监控"
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204281-7","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/19 09:44:23","2017/01/31 23:59:59","0.00168958","0.9329996227","CNY","0.001576","0.000000","0.000094","VAT","0.001670","","","","","raoni","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204281-8","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/19 09:44:23","2017/01/31 23:59:59","0.01014048","0.9329996227","CNY","0.009461","0.000000","0.000562","VAT","0.010023","","","guest","测试机","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204281-9","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/19 09:44:23","2017/01/31 23:59:59","0.70720254","0.9329996227","CNY","0.659820","0.000000","0.039168","VAT","0.698987","","","","","","","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204281-10","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/19 09:44:23","2017/01/31 23:59:59","0.15286956","0.9329996227","CNY","0.142627","0.000000","0.008467","VAT","0.151094","monitor","","test","grafana_zabbix","anshusheng","linux","","","","","",""
"92007028","412764460734","412764460734","LinkedLineItem","400000000539204281-11","2017/01/01 00:00:00","2017/01/31 23:59:59","2017/02/04 02:46:28","","","甲10号院402楼5层501内(5-B 区), 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100015, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/01/19 09:44:23","2017/01/31 23:59:59","0.35760034","0.9329996227","CNY","0.333641","0.000000","0.019805","VAT","0.353446","CF","","production","CF-Production-勿删","guanghuanyouyun","linux","","","","","",""
